region	chr	midPos	Nsites
region	chr	midPos	Nsites
(443112,468978)(510000,559999)(510000,560000)	NC_037124.1f8t16	535000	25868	0.047650
(451426,478268)(523061,569963)(520000,570000)	NC_037124.1f8t16	545000	26844	0.059168
(452082,483929)(533575,579189)(530000,580000)	NC_037124.1f8t16	555000	31849	0.062464
(454428,488747)(540000,588839)(540000,590000)	NC_037124.1f8t16	565000	34321	0.057108
(459533,492137)(550000,599969)(550000,600000)	NC_037124.1f8t16	575000	32606	0.056027
(468979,497621)(560000,609999)(560000,610000)	NC_037124.1f8t16	585000	28644	0.056339
(478269,506755)(570097,619999)(570000,620000)	NC_037124.1f8t16	595000	28488	0.060269
(483930,516264)(582367,629993)(580000,630000)	NC_037124.1f8t16	605000	32336	0.052056
(488748,524441)(590053,639999)(590000,640000)	NC_037124.1f8t16	615000	35695	0.090886
(492138,533139)(600428,649999)(600000,650000)	NC_037124.1f8t16	625000	41003	0.102990
(497622,542461)(610000,659999)(610000,660000)	NC_037124.1f8t16	635000	44841	0.093140
(506756,551578)(620000,669999)(620000,670000)	NC_037124.1f8t16	645000	44824	0.098751
(516265,561052)(630001,679999)(630000,680000)	NC_037124.1f8t16	655000	44789	0.097990
(524442,569238)(640000,689999)(640000,690000)	NC_037124.1f8t16	665000	44798	0.075230
(533140,579016)(650000,699999)(650000,700000)	NC_037124.1f8t16	675000	45878	0.086259
(542462,588786)(660000,709999)(660000,710000)	NC_037124.1f8t16	685000	46326	0.078590
(551579,598675)(670000,719999)(670000,720000)	NC_037124.1f8t16	695000	47098	0.069092
(561053,605926)(680000,729999)(680000,730000)	NC_037124.1f8t16	705000	44875	0.076031
(569239,614850)(690000,739816)(690000,740000)	NC_037124.1f8t16	715000	45613	0.070490
(579017,615450)(700000,748833)(700000,750000)	NC_037124.1f8t16	725000	36435	0.041225
(588787,617342)(710000,759987)(710000,760000)	NC_037124.1f8t16	735000	28557	0.051619
(598676,617518)(720000,769999)(720000,770000)	NC_037124.1f8t16	745000	18844	0.042400
(605927,627032)(730000,779999)(730000,780000)	NC_037124.1f8t16	755000	21107	0.038925
(614851,634557)(740922,789999)(740000,790000)	NC_037124.1f8t16	765000	19708	0.060715
(615451,642592)(752039,799999)(750000,800000)	NC_037124.1f8t16	775000	27143	0.057183
(617343,644352)(760170,809999)(760000,810000)	NC_037124.1f8t16	785000	27011	0.051405
(617519,649222)(770000,819999)(770000,820000)	NC_037124.1f8t16	795000	31705	0.060757
(627033,657392)(780000,829999)(780000,830000)	NC_037124.1f8t16	805000	30361	0.064143
(634558,664720)(790000,839999)(790000,840000)	NC_037124.1f8t16	815000	30164	0.069334
(642593,673194)(800000,849999)(800000,850000)	NC_037124.1f8t16	825000	30603	0.081334
(644353,678614)(810000,859926)(810000,860000)	NC_037124.1f8t16	835000	34263	0.091745
(649223,684081)(820000,869999)(820000,870000)	NC_037124.1f8t16	845000	34860	0.090357
(657393,687264)(830000,879999)(830000,880000)	NC_037124.1f8t16	855000	29873	0.118573
(664721,696743)(840000,889805)(840000,890000)	NC_037124.1f8t16	865000	32024	0.146876
(673195,704294)(850000,899999)(850000,900000)	NC_037124.1f8t16	875000	31101	0.140801
(678615,709729)(860549,909999)(860000,910000)	NC_037124.1f8t16	885000	31116	0.163714
(684082,718573)(870000,919999)(870000,920000)	NC_037124.1f8t16	895000	34493	0.149151
(687265,728498)(880000,929999)(880000,930000)	NC_037124.1f8t16	905000	41235	0.121611
(696744,738388)(890817,939999)(890000,940000)	NC_037124.1f8t16	915000	41646	0.099666
(704295,747259)(900000,949728)(900000,950000)	NC_037124.1f8t16	925000	42966	0.099901
(709730,754272)(910000,959999)(910000,960000)	NC_037124.1f8t16	935000	44544	0.084254
(718574,764236)(920000,969999)(920000,970000)	NC_037124.1f8t16	945000	45664	0.082061
(728499,773876)(930000,979999)(930000,980000)	NC_037124.1f8t16	955000	45379	0.083368
(738389,780915)(940000,989999)(940000,990000)	NC_037124.1f8t16	965000	42528	0.086419
(747260,790339)(950830,999805)(950000,1000000)	NC_037124.1f8t16	975000	43081	0.078032
(754273,795342)(960000,1008327)(960000,1010000)	NC_037124.1f8t16	985000	41071	0.053630
(764237,795661)(970000,1011360)(970000,1020000)	NC_037124.1f8t16	995000	31426	0.056253
(773877,797712)(980000,1029901)(980000,1030000)	NC_037124.1f8t16	1005000	23837	0.042402
(780916,800929)(990000,1038796)(990000,1040000)	NC_037124.1f8t16	1015000	20015	0.083645
(790340,809530)(1000310,1049999)(1000000,1050000)	NC_037124.1f8t16	1025000	19192	0.069186
(795343,816773)(1010416,1059999)(1010000,1060000)	NC_037124.1f8t16	1035000	21432	0.062800
(795662,822197)(1023301,1069759)(1020000,1070000)	NC_037124.1f8t16	1045000	26537	0.061083
(797713,829030)(1032079,1079999)(1030000,1080000)	NC_037124.1f8t16	1055000	31319	0.059616
(800930,835981)(1040308,1089494)(1040000,1090000)	NC_037124.1f8t16	1065000	35053	0.041349
(809531,841275)(1050000,1099999)(1050000,1100000)	NC_037124.1f8t16	1075000	31746	0.047087
(816774,848934)(1060000,1109999)(1060000,1110000)	NC_037124.1f8t16	1085000	32162	0.052277
(822198,858375)(1070001,1119660)(1070000,1120000)	NC_037124.1f8t16	1095000	36179	0.059394
(829031,859678)(1080000,1126811)(1080000,1130000)	NC_037124.1f8t16	1105000	30649	0.064444
(835982,863484)(1093880,1139999)(1090000,1140000)	NC_037124.1f8t16	1115000	27504	0.072561
(841276,873472)(1100000,1149999)(1100000,1150000)	NC_037124.1f8t16	1125000	32198	0.067591
(848935,883440)(1110000,1159999)(1110000,1160000)	NC_037124.1f8t16	1135000	34507	0.076352
(858376,889926)(1120869,1169999)(1120000,1170000)	NC_037124.1f8t16	1145000	31552	0.070260
(859679,895547)(1134533,1179999)(1130000,1180000)	NC_037124.1f8t16	1155000	35870	0.071343
(863485,901367)(1140000,1189999)(1140000,1190000)	NC_037124.1f8t16	1165000	37884	0.070783
(873473,909722)(1150000,1199999)(1150000,1200000)	NC_037124.1f8t16	1175000	36251	0.066352
(883441,917906)(1160000,1209999)(1160000,1210000)	NC_037124.1f8t16	1185000	34467	0.048457
(889927,926234)(1170000,1219999)(1170000,1220000)	NC_037124.1f8t16	1195000	36309	0.048742
(895548,935642)(1180000,1229999)(1180000,1230000)	NC_037124.1f8t16	1205000	40096	0.036933
(901368,945498)(1190000,1239999)(1190000,1240000)	NC_037124.1f8t16	1215000	44132	0.035898
(909723,955456)(1200000,1249999)(1200000,1250000)	NC_037124.1f8t16	1225000	45735	0.038170
(917907,964253)(1210000,1259999)(1210000,1260000)	NC_037124.1f8t16	1235000	46348	0.044268
(926235,973793)(1220000,1269999)(1220000,1270000)	NC_037124.1f8t16	1245000	47560	0.049239
(935643,983713)(1230000,1279999)(1230000,1280000)	NC_037124.1f8t16	1255000	48072	0.063749
(945499,993537)(1240000,1289999)(1240000,1290000)	NC_037124.1f8t16	1265000	48040	0.093529
(955457,1000545)(1250000,1299999)(1250000,1300000)	NC_037124.1f8t16	1275000	45090	0.091012
(964254,1008632)(1260000,1309999)(1260000,1310000)	NC_037124.1f8t16	1285000	44380	0.088860
(973794,1016914)(1270000,1319411)(1270000,1320000)	NC_037124.1f8t16	1295000	43122	0.090282
(983714,1026671)(1280000,1329999)(1280000,1330000)	NC_037124.1f8t16	1305000	42959	0.084297
(993538,1036607)(1290000,1339999)(1290000,1340000)	NC_037124.1f8t16	1315000	43071	0.065578
(1000546,1046514)(1300000,1349999)(1300000,1350000)	NC_037124.1f8t16	1325000	45970	0.065437
(1008633,1055910)(1310000,1359999)(1310000,1360000)	NC_037124.1f8t16	1335000	47279	0.066937
(1016915,1065757)(1320066,1369999)(1320000,1370000)	NC_037124.1f8t16	1345000	48844	0.066622
(1026672,1075679)(1330000,1379999)(1330000,1380000)	NC_037124.1f8t16	1355000	49009	0.064310
(1036608,1085478)(1340000,1389999)(1340000,1390000)	NC_037124.1f8t16	1365000	48872	0.071302
(1046515,1094335)(1350000,1399999)(1350000,1400000)	NC_037124.1f8t16	1375000	47822	0.062695
(1055911,1102914)(1360000,1409999)(1360000,1410000)	NC_037124.1f8t16	1385000	47005	0.058202
(1065758,1112705)(1370000,1419999)(1370000,1420000)	NC_037124.1f8t16	1395000	46949	0.051948
(1075680,1122656)(1380000,1429999)(1380000,1430000)	NC_037124.1f8t16	1405000	46978	0.050955
(1085479,1132547)(1390000,1439999)(1390000,1440000)	NC_037124.1f8t16	1415000	47070	0.040152
(1094336,1142412)(1400000,1449999)(1400000,1450000)	NC_037124.1f8t16	1425000	48078	0.047012
(1102915,1150312)(1410000,1459999)(1410000,1460000)	NC_037124.1f8t16	1435000	47399	0.051098
(1112706,1158902)(1420000,1469999)(1420000,1470000)	NC_037124.1f8t16	1445000	46198	0.058899
(1122657,1168439)(1430000,1479999)(1430000,1480000)	NC_037124.1f8t16	1455000	45784	0.066969
(1132548,1178178)(1440000,1489999)(1440000,1490000)	NC_037124.1f8t16	1465000	45632	0.078625
(1142413,1187988)(1450000,1499999)(1450000,1500000)	NC_037124.1f8t16	1475000	45577	0.080001
(1150313,1197356)(1460000,1509999)(1460000,1510000)	NC_037124.1f8t16	1485000	47045	0.080080
(1158903,1206763)(1470000,1519999)(1470000,1520000)	NC_037124.1f8t16	1495000	47862	0.074838
(1168440,1216471)(1480000,1529999)(1480000,1530000)	NC_037124.1f8t16	1505000	48033	0.070359
(1178179,1226455)(1490000,1539999)(1490000,1540000)	NC_037124.1f8t16	1515000	48278	0.051276
(1187989,1236198)(1500000,1549999)(1500000,1550000)	NC_037124.1f8t16	1525000	48211	0.057852
(1197357,1246168)(1510000,1559999)(1510000,1560000)	NC_037124.1f8t16	1535000	48813	0.068598
(1206764,1256150)(1520000,1569999)(1520000,1570000)	NC_037124.1f8t16	1545000	49388	0.099543
(1216472,1265503)(1530000,1579999)(1530000,1580000)	NC_037124.1f8t16	1555000	49033	0.096908
(1226456,1275329)(1540000,1589999)(1540000,1590000)	NC_037124.1f8t16	1565000	48875	0.098037
(1236199,1285228)(1550000,1599999)(1550000,1600000)	NC_037124.1f8t16	1575000	49031	0.094630
(1246169,1295182)(1560000,1609999)(1560000,1610000)	NC_037124.1f8t16	1585000	49015	0.080973
(1256151,1305015)(1570000,1619999)(1570000,1620000)	NC_037124.1f8t16	1595000	48866	0.085040
(1265504,1314727)(1580000,1629999)(1580000,1630000)	NC_037124.1f8t16	1605000	49225	0.089385
(1275330,1321908)(1590000,1639999)(1590000,1640000)	NC_037124.1f8t16	1615000	46580	0.088527
(1285229,1331721)(1600000,1649999)(1600000,1650000)	NC_037124.1f8t16	1625000	46494	0.090839
(1295183,1341455)(1610000,1659999)(1610000,1660000)	NC_037124.1f8t16	1635000	46274	0.099799
(1305016,1351359)(1620000,1669999)(1620000,1670000)	NC_037124.1f8t16	1645000	46345	0.075749
(1314728,1360299)(1630000,1679999)(1630000,1680000)	NC_037124.1f8t16	1655000	45573	0.079312
(1321909,1369559)(1640000,1689999)(1640000,1690000)	NC_037124.1f8t16	1665000	47652	0.093337
(1331722,1379497)(1650000,1699999)(1650000,1700000)	NC_037124.1f8t16	1675000	47777	0.095335
(1341456,1389093)(1660000,1709999)(1660000,1710000)	NC_037124.1f8t16	1685000	47639	0.086693
(1351360,1391450)(1670000,1712755)(1670000,1720000)	NC_037124.1f8t16	1695000	40092	0.101192
(1360300,1397807)(1680000,1729999)(1680000,1730000)	NC_037124.1f8t16	1705000	37509	0.108316
(1369560,1404301)(1690000,1739999)(1690000,1740000)	NC_037124.1f8t16	1715000	34743	0.080731
(1379498,1413774)(1700000,1749999)(1700000,1750000)	NC_037124.1f8t16	1725000	34278	0.065648
(1389094,1419263)(1710000,1755674)(1710000,1760000)	NC_037124.1f8t16	1735000	30171	0.087585
(1391451,1420807)(1721060,1769407)(1720000,1770000)	NC_037124.1f8t16	1745000	29358	0.083366
(1397808,1428043)(1730000,1779999)(1730000,1780000)	NC_037124.1f8t16	1755000	30237	0.069642
(1404302,1437930)(1740000,1789999)(1740000,1790000)	NC_037124.1f8t16	1765000	33630	0.090141
(1413775,1447866)(1750000,1799999)(1750000,1800000)	NC_037124.1f8t16	1775000	34093	0.145297
(1419264,1457798)(1762668,1809999)(1760000,1810000)	NC_037124.1f8t16	1785000	38536	0.118413
(1420808,1467653)(1772685,1819999)(1770000,1820000)	NC_037124.1f8t16	1795000	46847	0.079161
(1428044,1476394)(1780000,1828942)(1780000,1830000)	NC_037124.1f8t16	1805000	48352	0.090645
(1437931,1485885)(1790000,1839999)(1790000,1840000)	NC_037124.1f8t16	1815000	47956	0.088894
(1447867,1495830)(1800000,1849999)(1800000,1850000)	NC_037124.1f8t16	1825000	47965	0.066774
(1457799,1505549)(1810000,1859999)(1810000,1860000)	NC_037124.1f8t16	1835000	47752	0.076190
(1467654,1515106)(1820000,1869999)(1820000,1870000)	NC_037124.1f8t16	1845000	47454	0.112733
(1476395,1524426)(1830142,1879999)(1830000,1880000)	NC_037124.1f8t16	1855000	48033	0.094633
(1485886,1534341)(1840000,1889999)(1840000,1890000)	NC_037124.1f8t16	1865000	48457	0.085999
(1495831,1544290)(1850000,1899999)(1850000,1900000)	NC_037124.1f8t16	1875000	48461	0.085755
(1505550,1554061)(1860000,1909999)(1860000,1910000)	NC_037124.1f8t16	1885000	48513	0.067292
(1515107,1563650)(1870000,1919999)(1870000,1920000)	NC_037124.1f8t16	1895000	48545	0.050356
(1524427,1573363)(1880000,1929999)(1880000,1930000)	NC_037124.1f8t16	1905000	48938	0.055933
(1534342,1583329)(1890000,1939999)(1890000,1940000)	NC_037124.1f8t16	1915000	48989	0.062253
(1544291,1593172)(1900000,1949999)(1900000,1950000)	NC_037124.1f8t16	1925000	48883	0.062633
(1554062,1603076)(1910000,1959999)(1910000,1960000)	NC_037124.1f8t16	1935000	49016	0.073882
(1563651,1612855)(1920000,1969999)(1920000,1970000)	NC_037124.1f8t16	1945000	49206	0.072348
(1573364,1619381)(1930000,1979999)(1930000,1980000)	NC_037124.1f8t16	1955000	46019	0.063163
(1583330,1628735)(1940000,1989999)(1940000,1990000)	NC_037124.1f8t16	1965000	45407	0.079539
(1593173,1638118)(1950000,1999999)(1950000,2000000)	NC_037124.1f8t16	1975000	44947	0.083294
(1603077,1648080)(1960000,2009999)(1960000,2010000)	NC_037124.1f8t16	1985000	45005	0.071992
(1612856,1658060)(1970000,2019999)(1970000,2020000)	NC_037124.1f8t16	1995000	45206	0.075377
(1619382,1664240)(1980000,2029428)(1980000,2030000)	NC_037124.1f8t16	2005000	44860	0.077714
(1628736,1672638)(1990000,2039442)(1990000,2040000)	NC_037124.1f8t16	2015000	43904	0.051591
(1638119,1679164)(2000000,2049269)(2000000,2050000)	NC_037124.1f8t16	2025000	41047	0.047373
(1648081,1685898)(2010000,2058191)(2010000,2060000)	NC_037124.1f8t16	2035000	37819	0.055959
(1658061,1690415)(2020000,2069999)(2020000,2070000)	NC_037124.1f8t16	2045000	32356	0.054673
(1664241,1697330)(2030912,2078363)(2030000,2080000)	NC_037124.1f8t16	2055000	33091	0.056447
(1672639,1704521)(2040440,2089999)(2040000,2090000)	NC_037124.1f8t16	2065000	31884	0.063708
(1679165,1712376)(2050011,2099618)(2050000,2100000)	NC_037124.1f8t16	2075000	33213	0.072178
(1685899,1719959)(2060020,2109999)(2060000,2110000)	NC_037124.1f8t16	2085000	34062	0.078492
(1690416,1729893)(2070000,2119999)(2070000,2120000)	NC_037124.1f8t16	2095000	39479	0.076311
(1697331,1736998)(2080406,2129999)(2080000,2130000)	NC_037124.1f8t16	2105000	39669	0.071136
(1704522,1744488)(2090000,2139731)(2090000,2140000)	NC_037124.1f8t16	2115000	39968	0.076493
(1712377,1751486)(2101919,2149999)(2100000,2150000)	NC_037124.1f8t16	2125000	39111	0.072143
(1719960,1761454)(2110000,2159999)(2110000,2160000)	NC_037124.1f8t16	2135000	41496	0.084106
(1729894,1771447)(2120000,2169999)(2120000,2170000)	NC_037124.1f8t16	2145000	41555	0.092135
(1736999,1779285)(2130000,2179999)(2130000,2180000)	NC_037124.1f8t16	2155000	42288	0.101610
(1744489,1789261)(2140205,2189999)(2140000,2190000)	NC_037124.1f8t16	2165000	44774	0.096579
(1751487,1799243)(2150000,2199999)(2150000,2200000)	NC_037124.1f8t16	2175000	47758	0.098272
(1761455,1809237)(2160000,2209999)(2160000,2210000)	NC_037124.1f8t16	2185000	47784	0.090191
(1771448,1819237)(2170000,2219999)(2170000,2220000)	NC_037124.1f8t16	2195000	47791	0.097366
(1779286,1829077)(2180000,2229999)(2180000,2230000)	NC_037124.1f8t16	2205000	49793	0.085962
(1789262,1839004)(2190000,2239999)(2190000,2240000)	NC_037124.1f8t16	2215000	49744	0.082761
(1799244,1848875)(2200000,2249999)(2200000,2250000)	NC_037124.1f8t16	2225000	49633	0.069014
(1809238,1858832)(2210000,2259999)(2210000,2260000)	NC_037124.1f8t16	2235000	49596	0.055309
(1819238,1868287)(2220000,2269999)(2220000,2270000)	NC_037124.1f8t16	2245000	49051	0.043405
(1829078,1877994)(2230000,2279999)(2230000,2280000)	NC_037124.1f8t16	2255000	48918	0.043189
(1839005,1887952)(2240000,2289999)(2240000,2290000)	NC_037124.1f8t16	2265000	48949	0.043349
(1848876,1897924)(2250000,2299999)(2250000,2300000)	NC_037124.1f8t16	2275000	49050	0.046703
(1858833,1907589)(2260000,2309999)(2260000,2310000)	NC_037124.1f8t16	2285000	48758	0.067650
(1868288,1916618)(2270000,2319999)(2270000,2320000)	NC_037124.1f8t16	2295000	48332	0.136240
(1877995,1926611)(2280000,2329999)(2280000,2330000)	NC_037124.1f8t16	2305000	48618	0.149205
(1887953,1936466)(2290000,2339999)(2290000,2340000)	NC_037124.1f8t16	2315000	48515	0.150675
(1897925,1946344)(2300000,2349999)(2300000,2350000)	NC_037124.1f8t16	2325000	48421	0.145737
(1907590,1956236)(2310000,2359999)(2310000,2360000)	NC_037124.1f8t16	2335000	48648	0.136487
(1916619,1966181)(2320000,2369999)(2320000,2370000)	NC_037124.1f8t16	2345000	49564	0.089590
(1926612,1976150)(2330000,2379999)(2330000,2380000)	NC_037124.1f8t16	2355000	49540	0.069320
(1936467,1986108)(2340000,2389999)(2340000,2390000)	NC_037124.1f8t16	2365000	49643	0.068837
(1946345,1994876)(2350000,2399999)(2350000,2400000)	NC_037124.1f8t16	2375000	48533	0.074467
(1956237,2004839)(2360000,2409999)(2360000,2410000)	NC_037124.1f8t16	2385000	48604	0.069393
(1966182,2014790)(2370000,2419999)(2370000,2420000)	NC_037124.1f8t16	2395000	48610	0.059852
(1976151,2024707)(2380000,2429999)(2380000,2430000)	NC_037124.1f8t16	2405000	48558	0.088250
(1986109,2034626)(2390000,2439999)(2390000,2440000)	NC_037124.1f8t16	2415000	48519	0.090799
(1994877,2044494)(2400000,2449999)(2400000,2450000)	NC_037124.1f8t16	2425000	49619	0.091163
(2004840,2054458)(2410000,2459999)(2410000,2460000)	NC_037124.1f8t16	2435000	49620	0.079059
(2014791,2064388)(2420000,2469999)(2420000,2470000)	NC_037124.1f8t16	2445000	49599	0.091339
(2024708,2074323)(2430000,2479999)(2430000,2480000)	NC_037124.1f8t16	2455000	49617	0.096990
(2034627,2084314)(2440000,2489999)(2440000,2490000)	NC_037124.1f8t16	2465000	49689	0.090145
(2044495,2094301)(2450000,2499999)(2450000,2500000)	NC_037124.1f8t16	2475000	49808	0.084490
(2054459,2103741)(2460000,2509999)(2460000,2510000)	NC_037124.1f8t16	2485000	49284	0.084073
(2064389,2113311)(2470000,2519999)(2470000,2520000)	NC_037124.1f8t16	2495000	48924	0.080326
(2074324,2123305)(2480000,2529999)(2480000,2530000)	NC_037124.1f8t16	2505000	48983	0.058779
(2084315,2133257)(2490000,2539999)(2490000,2540000)	NC_037124.1f8t16	2515000	48944	0.054954
(2094302,2143253)(2500000,2549999)(2500000,2550000)	NC_037124.1f8t16	2525000	48953	0.042310
(2103742,2153246)(2510000,2559999)(2510000,2560000)	NC_037124.1f8t16	2535000	49506	0.043183
(2113312,2161835)(2520000,2569999)(2520000,2570000)	NC_037124.1f8t16	2545000	48525	0.050498
(2123306,2171827)(2530000,2579999)(2530000,2580000)	NC_037124.1f8t16	2555000	48523	0.045804
(2133258,2181773)(2540000,2589999)(2540000,2590000)	NC_037124.1f8t16	2565000	48517	0.038940
(2143254,2191773)(2550000,2599999)(2550000,2600000)	NC_037124.1f8t16	2575000	48521	0.049562
(2153247,2201767)(2560000,2609999)(2560000,2610000)	NC_037124.1f8t16	2585000	48522	0.051208
(2161836,2211496)(2570000,2619779)(2570000,2620000)	NC_037124.1f8t16	2595000	49662	0.041170
(2171828,2218421)(2580000,2629999)(2580000,2630000)	NC_037124.1f8t16	2605000	46595	0.043214
(2181774,2228384)(2590000,2639999)(2590000,2640000)	NC_037124.1f8t16	2615000	46612	0.048120
(2191774,2238246)(2600000,2649999)(2600000,2650000)	NC_037124.1f8t16	2625000	46474	0.044865
(2201768,2247337)(2610000,2659999)(2610000,2660000)	NC_037124.1f8t16	2635000	45571	0.037902
(2211497,2254349)(2620065,2669999)(2620000,2670000)	NC_037124.1f8t16	2645000	42854	0.029379
(2218422,2259637)(2630000,2679999)(2630000,2680000)	NC_037124.1f8t16	2655000	41217	0.030187
(2228385,2269503)(2640000,2689999)(2640000,2690000)	NC_037124.1f8t16	2665000	41120	0.026724
(2238247,2278624)(2650000,2699999)(2650000,2700000)	NC_037124.1f8t16	2675000	40379	0.016947
(2247338,2288523)(2660000,2709999)(2660000,2710000)	NC_037124.1f8t16	2685000	41187	0.029863
(2254350,2298257)(2670000,2719999)(2670000,2720000)	NC_037124.1f8t16	2695000	43909	0.033376
(2259638,2306878)(2680000,2729999)(2680000,2730000)	NC_037124.1f8t16	2705000	47242	0.037448
(2269504,2316836)(2690000,2739999)(2690000,2740000)	NC_037124.1f8t16	2715000	47334	0.043789
(2278625,2326836)(2700000,2749999)(2700000,2750000)	NC_037124.1f8t16	2725000	48213	0.044654
(2288524,2336744)(2710000,2759999)(2710000,2760000)	NC_037124.1f8t16	2735000	48222	0.035405
(2298258,2346744)(2720000,2769999)(2720000,2770000)	NC_037124.1f8t16	2745000	48488	0.039848
(2306879,2356144)(2730000,2779999)(2730000,2780000)	NC_037124.1f8t16	2755000	49267	0.046599
(2316837,2366111)(2740000,2789999)(2740000,2790000)	NC_037124.1f8t16	2765000	49276	0.043230
(2326837,2376069)(2750000,2799999)(2750000,2800000)	NC_037124.1f8t16	2775000	49234	0.081540
(2336745,2383600)(2760000,2809999)(2760000,2810000)	NC_037124.1f8t16	2785000	46857	0.081432
(2346745,2393597)(2770000,2819999)(2770000,2820000)	NC_037124.1f8t16	2795000	46854	0.074794
(2356145,2403584)(2780000,2829999)(2780000,2830000)	NC_037124.1f8t16	2805000	47441	0.077296
(2366112,2413576)(2790000,2839999)(2790000,2840000)	NC_037124.1f8t16	2815000	47466	0.080654
(2376070,2423566)(2800000,2849999)(2800000,2850000)	NC_037124.1f8t16	2825000	47498	0.050464
(2383601,2433524)(2810000,2859999)(2810000,2860000)	NC_037124.1f8t16	2835000	49925	0.049858
(2393598,2443450)(2820000,2869999)(2820000,2870000)	NC_037124.1f8t16	2845000	49854	0.052436
(2403585,2453400)(2830000,2879999)(2830000,2880000)	NC_037124.1f8t16	2855000	49817	0.041491
(2413577,2463279)(2840000,2889999)(2840000,2890000)	NC_037124.1f8t16	2865000	49704	0.038271
(2423567,2472102)(2850000,2899999)(2850000,2900000)	NC_037124.1f8t16	2875000	48537	0.045860
(2433525,2482067)(2860000,2909999)(2860000,2910000)	NC_037124.1f8t16	2885000	48544	0.046845
(2443451,2492026)(2870000,2919999)(2870000,2920000)	NC_037124.1f8t16	2895000	48577	0.043718
(2453401,2501990)(2880000,2929999)(2880000,2930000)	NC_037124.1f8t16	2905000	48591	0.038273
(2463280,2510398)(2890000,2939999)(2890000,2940000)	NC_037124.1f8t16	2915000	47120	0.041921
(2472103,2520242)(2900000,2949999)(2900000,2950000)	NC_037124.1f8t16	2925000	48141	0.045233
(2482068,2530109)(2910000,2959999)(2910000,2960000)	NC_037124.1f8t16	2935000	48043	0.046741
(2492027,2540009)(2920000,2969999)(2920000,2970000)	NC_037124.1f8t16	2945000	47984	0.046407
(2501991,2549852)(2930000,2979999)(2930000,2980000)	NC_037124.1f8t16	2955000	47863	0.052727
(2510399,2559792)(2940000,2989999)(2940000,2990000)	NC_037124.1f8t16	2965000	49395	0.050652
(2520243,2569721)(2950000,2999999)(2950000,3000000)	NC_037124.1f8t16	2975000	49480	0.046998
(2530110,2579690)(2960000,3009999)(2960000,3010000)	NC_037124.1f8t16	2985000	49582	0.046782
(2540010,2589650)(2970000,3019999)(2970000,3020000)	NC_037124.1f8t16	2995000	49642	0.053226
(2549853,2599649)(2980000,3029999)(2980000,3030000)	NC_037124.1f8t16	3005000	49798	0.049242
(2559793,2609602)(2990000,3039999)(2990000,3040000)	NC_037124.1f8t16	3015000	49811	0.051267
(2569722,2619521)(3000000,3049999)(3000000,3050000)	NC_037124.1f8t16	3025000	49801	0.043541
(2579691,2629375)(3010000,3059999)(3010000,3060000)	NC_037124.1f8t16	3035000	49686	0.040874
(2589651,2639361)(3020000,3069999)(3020000,3070000)	NC_037124.1f8t16	3045000	49712	0.047343
(2599650,2649197)(3030000,3079999)(3030000,3080000)	NC_037124.1f8t16	3055000	49549	0.049418
(2609603,2659189)(3040000,3089999)(3040000,3090000)	NC_037124.1f8t16	3065000	49588	0.050814
(2619522,2669019)(3050000,3099999)(3050000,3100000)	NC_037124.1f8t16	3075000	49499	0.051580
(2629376,2678884)(3060000,3109999)(3060000,3110000)	NC_037124.1f8t16	3085000	49510	0.091629
(2639362,2688842)(3070000,3119999)(3070000,3120000)	NC_037124.1f8t16	3095000	49482	0.092326
(2649198,2695983)(3080000,3129999)(3080000,3130000)	NC_037124.1f8t16	3105000	46787	0.096255
(2659190,2705862)(3090000,3139999)(3090000,3140000)	NC_037124.1f8t16	3115000	46674	0.093087
(2669020,2712775)(3100000,3149999)(3100000,3150000)	NC_037124.1f8t16	3125000	43757	0.101724
(2678885,2721953)(3110000,3159999)(3110000,3160000)	NC_037124.1f8t16	3135000	43070	0.047898
(2688843,2731643)(3120000,3169999)(3120000,3170000)	NC_037124.1f8t16	3145000	42802	0.042310
(2695984,2741423)(3130000,3179999)(3130000,3180000)	NC_037124.1f8t16	3155000	45441	0.048334
(2705863,2751311)(3140000,3189999)(3140000,3190000)	NC_037124.1f8t16	3165000	45450	0.046640
(2712776,2759484)(3150000,3199999)(3150000,3200000)	NC_037124.1f8t16	3175000	46710	0.047063
(2721954,2769468)(3160000,3209999)(3160000,3210000)	NC_037124.1f8t16	3185000	47516	0.058456
(2731644,2777309)(3170000,3219999)(3170000,3220000)	NC_037124.1f8t16	3195000	45667	0.056663
(2741424,2787136)(3180000,3229999)(3180000,3230000)	NC_037124.1f8t16	3205000	45714	0.040615
(2751312,2797094)(3190000,3239999)(3190000,3240000)	NC_037124.1f8t16	3215000	45784	0.052621
(2759485,2807076)(3200000,3249999)(3200000,3250000)	NC_037124.1f8t16	3225000	47593	0.052515
(2769469,2816988)(3210000,3259999)(3210000,3260000)	NC_037124.1f8t16	3235000	47521	0.046318
(2777310,2826960)(3220000,3269999)(3220000,3270000)	NC_037124.1f8t16	3245000	49652	0.051816
(2787137,2836940)(3230000,3279999)(3230000,3280000)	NC_037124.1f8t16	3255000	49805	0.061808
(2797095,2846886)(3240000,3289999)(3240000,3290000)	NC_037124.1f8t16	3265000	49793	0.057962
(2807077,2856315)(3250000,3299999)(3250000,3300000)	NC_037124.1f8t16	3275000	49240	0.053475
(2816989,2864037)(3260000,3309999)(3260000,3310000)	NC_037124.1f8t16	3285000	47050	0.053630
